#,Date-Time (EST),Temperature   (°C),Started,Host Connected,End of File
3713,02/14/2025 17:14:10,15.18,,,
3714,02/14/2025 17:16:10,15.10,,,
3715,02/14/2025 17:18:10,15.18,,,
3716,02/14/2025 17:20:10,15.18,,,
3717,02/14/2025 17:22:10,15.18,,,
3718,02/14/2025 17:24:10,15.14,,,
3719,02/14/2025 17:26:10,15.18,,,
3720,02/14/2025 17:28:10,15.18,,,
3721,02/14/2025 17:30:10,15.14,,,
3722,02/14/2025 17:32:10,15.14,,,
3723,02/14/2025 17:34:10,15.18,,,
3724,02/14/2025 17:36:10,15.23,,,
3725,02/14/2025 17:38:10,15.18,,,
3726,02/14/2025 17:40:10,15.14,,,
3727,02/14/2025 17:42:10,15.14,,,
3728,02/14/2025 17:44:10,15.18,,,
3729,02/14/2025 17:46:10,15.14,,,
3730,02/14/2025 17:48:10,15.18,,,
3731,02/14/2025 17:50:10,15.14,,,
3732,02/14/2025 17:52:10,15.23,,,
3733,02/14/2025 17:54:10,15.18,,,
3734,02/14/2025 17:56:10,15.14,,,
3735,02/14/2025 17:58:10,15.18,,,
3736,02/14/2025 18:00:10,15.14,,,
3737,02/14/2025 18:02:10,15.14,,,
3738,02/14/2025 18:04:10,15.14,,,
3739,02/14/2025 18:06:10,15.14,,,
3740,02/14/2025 18:08:10,15.14,,,
3741,02/14/2025 18:10:10,15.14,,,
3742,02/14/2025 18:12:10,15.18,,,
3743,02/14/2025 18:14:10,15.10,,,
3744,02/14/2025 18:16:10,15.14,,,
3745,02/14/2025 18:18:10,15.23,,,
3746,02/14/2025 18:20:10,15.18,,,
3747,02/14/2025 18:22:10,15.18,,,
3748,02/14/2025 18:24:10,15.14,,,
3749,02/14/2025 18:26:10,15.14,,,
3750,02/14/2025 18:28:10,15.14,,,
3751,02/14/2025 18:30:10,15.14,,,
3752,02/14/2025 18:32:10,15.14,,,
3753,02/14/2025 18:34:10,15.14,,,
3754,02/14/2025 18:36:10,15.14,,,
3755,02/14/2025 18:38:10,15.18,,,
3756,02/14/2025 18:40:10,15.18,,,
3757,02/14/2025 18:42:10,15.18,,,
3758,02/14/2025 18:44:10,15.18,,,
3759,02/14/2025 18:46:10,15.14,,,
3760,02/14/2025 18:48:10,15.23,,,
3761,02/14/2025 18:50:10,15.18,,,
3762,02/14/2025 18:52:10,15.10,,,
3763,02/14/2025 18:54:10,15.18,,,
3764,02/14/2025 18:56:10,15.18,,,
3765,02/14/2025 18:58:10,15.18,,,
3766,02/14/2025 19:00:10,15.18,,,
3767,02/14/2025 19:02:10,15.14,,,
3768,02/14/2025 19:04:10,15.18,,,
3769,02/14/2025 19:06:10,15.14,,,
3770,02/14/2025 19:08:10,15.10,,,
3771,02/14/2025 19:10:10,15.18,,,
3772,02/14/2025 19:12:10,15.14,,,
3773,02/14/2025 19:14:10,15.14,,,
3774,02/14/2025 19:16:10,15.14,,,
3775,02/14/2025 19:18:10,15.18,,,
3776,02/14/2025 19:20:10,15.14,,,
3777,02/14/2025 19:22:10,15.14,,,
3778,02/14/2025 19:24:10,15.18,,,
3779,02/14/2025 19:26:10,15.14,,,
3780,02/14/2025 19:28:10,15.18,,,
3781,02/14/2025 19:30:10,15.14,,,
3782,02/14/2025 19:32:10,15.14,,,
3783,02/14/2025 19:34:10,15.18,,,
3784,02/14/2025 19:36:10,15.18,,,
3785,02/14/2025 19:38:10,15.18,,,
3786,02/14/2025 19:40:10,15.18,,,
3787,02/14/2025 19:42:10,15.18,,,
3788,02/14/2025 19:44:10,15.10,,,
3789,02/14/2025 19:46:10,15.18,,,
3790,02/14/2025 19:48:10,15.18,,,
3791,02/14/2025 19:50:10,15.18,,,
3792,02/14/2025 19:52:10,15.14,,,
3793,02/14/2025 19:54:10,15.18,,,
3794,02/14/2025 19:56:10,15.14,,,
3795,02/14/2025 19:58:10,15.14,,,
3796,02/14/2025 20:00:10,15.14,,,
3797,02/14/2025 20:02:10,15.14,,,
3798,02/14/2025 20:04:10,15.18,,,
3799,02/14/2025 20:06:10,15.14,,,
3800,02/14/2025 20:08:10,15.18,,,
3801,02/14/2025 20:10:10,15.10,,,
3802,02/14/2025 20:12:10,15.23,,,
3803,02/14/2025 20:14:10,15.14,,,
3804,02/14/2025 20:16:10,15.14,,,
3805,02/14/2025 20:18:10,15.14,,,
3806,02/14/2025 20:20:10,15.10,,,
3807,02/14/2025 20:22:10,15.18,,,
3808,02/14/2025 20:24:10,15.10,,,
3809,02/14/2025 20:26:10,15.18,,,
3810,02/14/2025 20:28:10,15.10,,,
3811,02/14/2025 20:30:10,15.18,,,
3812,02/14/2025 20:32:10,15.14,,,
3813,02/14/2025 20:34:10,15.14,,,
3814,02/14/2025 20:36:10,15.18,,,
3815,02/14/2025 20:38:10,15.18,,,
3816,02/14/2025 20:40:10,15.10,,,
3817,02/14/2025 20:42:10,15.18,,,
3818,02/14/2025 20:44:10,15.14,,,
3819,02/14/2025 20:46:10,15.18,,,
3820,02/14/2025 20:48:10,15.18,,,
3821,02/14/2025 20:50:10,15.18,,,
3822,02/14/2025 20:52:10,15.18,,,
3823,02/14/2025 20:54:10,15.18,,,
3824,02/14/2025 20:56:10,15.10,,,
3825,02/14/2025 20:58:10,15.14,,,
3826,02/14/2025 21:00:10,15.14,,,
3827,02/14/2025 21:02:10,15.14,,,
3828,02/14/2025 21:04:10,15.18,,,
3829,02/14/2025 21:06:10,15.18,,,
3830,02/14/2025 21:08:10,15.14,,,
3831,02/14/2025 21:10:10,15.10,,,
3832,02/14/2025 21:12:10,15.14,,,
3833,02/14/2025 21:14:10,15.18,,,
3834,02/14/2025 21:16:10,15.14,,,
3835,02/14/2025 21:18:10,15.18,,,
3836,02/14/2025 21:20:10,15.18,,,
3837,02/14/2025 21:22:10,15.18,,,
3838,02/14/2025 21:24:10,15.14,,,
3839,02/14/2025 21:26:10,15.10,,,
3840,02/14/2025 21:28:10,15.14,,,
3841,02/14/2025 21:30:10,15.18,,,
3842,02/14/2025 21:32:10,15.14,,,
3843,02/14/2025 21:34:10,15.14,,,
3844,02/14/2025 21:36:10,15.10,,,
3845,02/14/2025 21:38:10,15.18,,,
3846,02/14/2025 21:40:10,15.18,,,
3847,02/14/2025 21:42:10,15.14,,,
3848,02/14/2025 21:44:10,15.14,,,
3849,02/14/2025 21:46:10,15.18,,,
3850,02/14/2025 21:48:10,15.10,,,
3851,02/14/2025 21:50:10,15.18,,,
3852,02/14/2025 21:52:10,15.18,,,
3853,02/14/2025 21:54:10,15.18,,,
3854,02/14/2025 21:56:10,15.18,,,
3855,02/14/2025 21:58:10,15.18,,,
3856,02/14/2025 22:00:10,15.18,,,
3857,02/14/2025 22:02:10,15.14,,,
3858,02/14/2025 22:04:10,15.10,,,
3859,02/14/2025 22:06:10,15.18,,,
3860,02/14/2025 22:08:10,15.10,,,
3861,02/14/2025 22:10:10,15.14,,,
3862,02/14/2025 22:12:10,15.18,,,
3863,02/14/2025 22:14:10,15.14,,,
3864,02/14/2025 22:16:10,15.18,,,
3865,02/14/2025 22:18:10,15.14,,,
3866,02/14/2025 22:20:10,15.14,,,
3867,02/14/2025 22:22:10,15.18,,,
3868,02/14/2025 22:24:10,15.14,,,
3869,02/14/2025 22:26:10,15.14,,,
3870,02/14/2025 22:28:10,15.14,,,
3871,02/14/2025 22:30:10,15.14,,,
3872,02/14/2025 22:32:10,15.14,,,
3873,02/14/2025 22:34:10,15.18,,,
3874,02/14/2025 22:36:10,15.14,,,
3875,02/14/2025 22:38:10,15.10,,,
3876,02/14/2025 22:40:10,15.23,,,
3877,02/14/2025 22:42:10,15.18,,,
3878,02/14/2025 22:44:10,15.14,,,
3879,02/14/2025 22:46:10,15.18,,,
3880,02/14/2025 22:48:10,15.18,,,
3881,02/14/2025 22:50:10,15.14,,,
3882,02/14/2025 22:52:10,15.18,,,
3883,02/14/2025 22:54:10,15.18,,,
3884,02/14/2025 22:56:10,15.14,,,
3885,02/14/2025 22:58:10,15.18,,,
3886,02/14/2025 23:00:10,15.18,,,
3887,02/14/2025 23:02:10,15.14,,,
3888,02/14/2025 23:04:10,15.14,,,
3889,02/14/2025 23:06:10,15.14,,,
3890,02/14/2025 23:08:10,15.14,,,
3891,02/14/2025 23:10:10,15.18,,,
3892,02/14/2025 23:12:10,15.18,,,
3893,02/14/2025 23:14:10,15.14,,,
3894,02/14/2025 23:16:10,15.18,,,
3895,02/14/2025 23:18:10,15.18,,,
3896,02/14/2025 23:20:10,15.18,,,
3897,02/14/2025 23:22:10,15.14,,,
3898,02/14/2025 23:24:10,15.18,,,
3899,02/14/2025 23:26:10,15.18,,,
3900,02/14/2025 23:28:10,15.18,,,
3901,02/14/2025 23:30:10,15.14,,,
3902,02/14/2025 23:32:10,15.14,,,
3903,02/14/2025 23:34:10,15.18,,,
3904,02/14/2025 23:36:10,15.14,,,
3905,02/14/2025 23:38:10,15.14,,,
3906,02/14/2025 23:40:10,15.14,,,
3907,02/14/2025 23:42:10,15.18,,,
3908,02/14/2025 23:44:10,15.18,,,
3909,02/14/2025 23:46:10,15.18,,,
3910,02/14/2025 23:48:10,15.18,,,
3911,02/14/2025 23:50:10,15.14,,,
3912,02/14/2025 23:52:10,15.14,,,
3913,02/14/2025 23:54:10,15.23,,,
3914,02/14/2025 23:56:10,15.18,,,
3915,02/14/2025 23:58:10,15.14,,,
3916,02/15/2025 00:00:10,15.10,,,
3917,02/15/2025 00:02:10,15.18,,,
3918,02/15/2025 00:04:10,15.14,,,
3919,02/15/2025 00:06:10,15.14,,,
3920,02/15/2025 00:08:10,15.18,,,
3921,02/15/2025 00:10:10,15.18,,,
3922,02/15/2025 00:12:10,15.14,,,
3923,02/15/2025 00:14:10,15.18,,,
3924,02/15/2025 00:16:10,15.18,,,
3925,02/15/2025 00:18:10,15.18,,,
3926,02/15/2025 00:20:10,15.14,,,
3927,02/15/2025 00:22:10,15.14,,,
3928,02/15/2025 00:24:10,15.14,,,
3929,02/15/2025 00:26:10,15.14,,,
3930,02/15/2025 00:28:10,15.18,,,
3931,02/15/2025 00:30:10,15.14,,,
3932,02/15/2025 00:32:10,15.10,,,
3933,02/15/2025 00:34:10,15.18,,,
3934,02/15/2025 00:36:10,15.14,,,
3935,02/15/2025 00:38:10,15.14,,,
3936,02/15/2025 00:40:10,15.18,,,
3937,02/15/2025 00:42:10,15.14,,,
3938,02/15/2025 00:44:10,15.10,,,
3939,02/15/2025 00:46:10,15.18,,,
3940,02/15/2025 00:48:10,15.14,,,
3941,02/15/2025 00:50:10,15.14,,,
3942,02/15/2025 00:52:10,15.10,,,
3943,02/15/2025 00:54:10,15.18,,,
3944,02/15/2025 00:56:10,15.14,,,
3945,02/15/2025 00:58:10,15.18,,,
3946,02/15/2025 01:00:10,15.14,,,
3947,02/15/2025 01:02:10,15.14,,,
3948,02/15/2025 01:04:10,15.10,,,
3949,02/15/2025 01:06:10,15.18,,,
3950,02/15/2025 01:08:10,15.18,,,
3951,02/15/2025 01:10:10,15.10,,,
3952,02/15/2025 01:12:10,15.18,,,
3953,02/15/2025 01:14:10,15.14,,,
3954,02/15/2025 01:16:10,15.10,,,
3955,02/15/2025 01:18:10,15.18,,,
3956,02/15/2025 01:20:10,15.18,,,
3957,02/15/2025 01:22:10,15.14,,,
3958,02/15/2025 01:24:10,15.14,,,
3959,02/15/2025 01:26:10,15.18,,,
3960,02/15/2025 01:28:10,15.14,,,
3961,02/15/2025 01:30:10,15.14,,,
3962,02/15/2025 01:32:10,15.14,,,
3963,02/15/2025 01:34:10,15.18,,,
3964,02/15/2025 01:36:10,15.18,,,
3965,02/15/2025 01:38:10,15.10,,,
3966,02/15/2025 01:40:10,15.14,,,
3967,02/15/2025 01:42:10,15.18,,,
3968,02/15/2025 01:44:10,15.18,,,
3969,02/15/2025 01:46:10,15.14,,,
3970,02/15/2025 01:48:10,15.18,,,
3971,02/15/2025 01:50:10,15.14,,,
3972,02/15/2025 01:52:10,15.10,,,
3973,02/15/2025 01:54:10,15.14,,,
3974,02/15/2025 01:56:10,15.14,,,
3975,02/15/2025 01:58:10,15.14,,,
3976,02/15/2025 02:00:10,15.18,,,
3977,02/15/2025 02:02:10,15.14,,,
3978,02/15/2025 02:04:10,15.14,,,
3979,02/15/2025 02:06:10,15.14,,,
3980,02/15/2025 02:08:10,15.18,,,
3981,02/15/2025 02:10:10,15.14,,,
3982,02/15/2025 02:12:10,15.18,,,
3983,02/15/2025 02:14:10,15.18,,,
3984,02/15/2025 02:16:10,15.14,,,
3985,02/15/2025 02:18:10,15.10,,,
3986,02/15/2025 02:20:10,15.18,,,
3987,02/15/2025 02:22:10,15.18,,,
3988,02/15/2025 02:24:10,15.14,,,
3989,02/15/2025 02:26:10,15.14,,,
3990,02/15/2025 02:28:10,15.18,,,
3991,02/15/2025 02:30:10,15.18,,,
3992,02/15/2025 02:32:10,15.14,,,
3993,02/15/2025 02:34:10,15.14,,,
3994,02/15/2025 02:36:10,15.14,,,
3995,02/15/2025 02:38:10,15.18,,,
3996,02/15/2025 02:40:10,15.18,,,
3997,02/15/2025 02:42:10,15.18,,,
3998,02/15/2025 02:44:10,15.14,,,
3999,02/15/2025 02:46:10,15.10,,,
4000,02/15/2025 02:48:10,15.14,,,
4001,02/15/2025 02:50:10,15.14,,,
4002,02/15/2025 02:52:10,15.18,,,
4003,02/15/2025 02:54:10,15.18,,,
4004,02/15/2025 02:56:10,15.18,,,
4005,02/15/2025 02:58:10,15.10,,,
4006,02/15/2025 03:00:10,15.14,,,
4007,02/15/2025 03:02:10,15.18,,,
4008,02/15/2025 03:04:10,15.14,,,
4009,02/15/2025 03:06:10,15.18,,,
4010,02/15/2025 03:08:10,15.18,,,
4011,02/15/2025 03:10:10,15.18,,,
4012,02/15/2025 03:12:10,15.10,,,
4013,02/15/2025 03:14:10,15.14,,,
4014,02/15/2025 03:16:10,15.18,,,
4015,02/15/2025 03:18:10,15.18,,,
4016,02/15/2025 03:20:10,15.18,,,
4017,02/15/2025 03:22:10,15.14,,,
4018,02/15/2025 03:24:10,15.14,,,
4019,02/15/2025 03:26:10,15.18,,,
4020,02/15/2025 03:28:10,15.14,,,
4021,02/15/2025 03:30:10,15.10,,,
4022,02/15/2025 03:32:10,15.18,,,
4023,02/15/2025 03:34:10,15.18,,,
4024,02/15/2025 03:36:10,15.14,,,
4025,02/15/2025 03:38:10,15.14,,,
4026,02/15/2025 03:40:10,15.18,,,
4027,02/15/2025 03:42:10,15.14,,,
4028,02/15/2025 03:44:10,15.18,,,
4029,02/15/2025 03:46:10,15.18,,,
4030,02/15/2025 03:48:10,15.14,,,
4031,02/15/2025 03:50:10,15.10,,,
4032,02/15/2025 03:52:10,15.18,,,
4033,02/15/2025 03:54:10,15.18,,,
4034,02/15/2025 03:56:10,15.14,,,
4035,02/15/2025 03:58:10,15.14,,,
4036,02/15/2025 04:00:10,15.18,,,
4037,02/15/2025 04:02:10,15.14,,,
4038,02/15/2025 04:04:10,15.10,,,
4039,02/15/2025 04:06:10,15.18,,,
4040,02/15/2025 04:08:10,15.14,,,
4041,02/15/2025 04:10:10,15.18,,,
4042,02/15/2025 04:12:10,15.14,,,
4043,02/15/2025 04:14:10,15.18,,,
4044,02/15/2025 04:16:10,15.14,,,
4045,02/15/2025 04:18:10,15.10,,,
4046,02/15/2025 04:20:10,15.14,,,
4047,02/15/2025 04:22:10,15.14,,,
4048,02/15/2025 04:24:10,15.18,,,
4049,02/15/2025 04:26:10,15.18,,,
4050,02/15/2025 04:28:10,15.23,,,
4051,02/15/2025 04:30:10,15.18,,,
4052,02/15/2025 04:32:10,15.18,,,
4053,02/15/2025 04:34:10,15.14,,,
4054,02/15/2025 04:36:10,15.18,,,
4055,02/15/2025 04:38:10,15.18,,,
4056,02/15/2025 04:40:10,15.18,,,
4057,02/15/2025 04:42:10,15.14,,,
4058,02/15/2025 04:44:10,15.18,,,
4059,02/15/2025 04:46:10,15.14,,,
4060,02/15/2025 04:48:10,15.18,,,
4061,02/15/2025 04:50:10,15.23,,,
4062,02/15/2025 04:52:10,15.18,,,
4063,02/15/2025 04:54:10,15.14,,,
4064,02/15/2025 04:56:10,15.18,,,
4065,02/15/2025 04:58:10,15.18,,,
4066,02/15/2025 05:00:10,15.14,,,
4067,02/15/2025 05:02:10,15.10,,,
4068,02/15/2025 05:04:10,15.14,,,
4069,02/15/2025 05:06:10,15.18,,,
4070,02/15/2025 05:08:10,15.14,,,
4071,02/15/2025 05:10:10,15.14,,,
4072,02/15/2025 05:12:10,15.18,,,
4073,02/15/2025 05:14:10,15.14,,,
4074,02/15/2025 05:16:10,15.23,,,
4075,02/15/2025 05:18:10,15.14,,,
4076,02/15/2025 05:20:10,15.18,,,
4077,02/15/2025 05:22:10,15.14,,,
4078,02/15/2025 05:24:10,15.14,,,
4079,02/15/2025 05:26:10,15.14,,,
4080,02/15/2025 05:28:10,15.14,,,
4081,02/15/2025 05:30:10,15.18,,,
4082,02/15/2025 05:32:10,15.14,,,
4083,02/15/2025 05:34:10,15.18,,,
4084,02/15/2025 05:36:10,15.18,,,
4085,02/15/2025 05:38:10,15.18,,,
4086,02/15/2025 05:40:10,15.18,,,
4087,02/15/2025 05:42:10,15.14,,,
4088,02/15/2025 05:44:10,15.18,,,
4089,02/15/2025 05:46:10,15.10,,,
4090,02/15/2025 05:48:10,15.14,,,
4091,02/15/2025 05:50:10,15.14,,,
4092,02/15/2025 05:52:10,15.18,,,
4093,02/15/2025 05:54:10,15.10,,,
4094,02/15/2025 05:56:10,15.18,,,
4095,02/15/2025 05:58:10,15.10,,,
4096,02/15/2025 06:00:10,15.14,,,
4097,02/15/2025 06:02:10,15.18,,,
4098,02/15/2025 06:04:10,15.18,,,
4099,02/15/2025 06:06:10,15.14,,,
4100,02/15/2025 06:08:10,15.14,,,
4101,02/15/2025 06:10:10,15.18,,,
4102,02/15/2025 06:12:10,15.18,,,
4103,02/15/2025 06:14:10,15.18,,,
4104,02/15/2025 06:16:10,15.18,,,
4105,02/15/2025 06:18:10,15.18,,,
4106,02/15/2025 06:20:10,15.18,,,
4107,02/15/2025 06:22:10,15.14,,,
4108,02/15/2025 06:24:10,15.18,,,
4109,02/15/2025 06:26:10,15.23,,,
4110,02/15/2025 06:28:10,15.14,,,
4111,02/15/2025 06:30:10,15.14,,,
4112,02/15/2025 06:32:10,15.18,,,
4113,02/15/2025 06:34:10,15.14,,,
4114,02/15/2025 06:36:10,15.18,,,
4115,02/15/2025 06:38:10,15.18,,,
4116,02/15/2025 06:40:10,15.18,,,
4117,02/15/2025 06:42:10,15.18,,,
4118,02/15/2025 06:44:10,15.18,,,
4119,02/15/2025 06:46:10,15.23,,,
4120,02/15/2025 06:48:10,15.10,,,
4121,02/15/2025 06:50:10,15.18,,,
4122,02/15/2025 06:52:10,15.18,,,
4123,02/15/2025 06:54:10,15.14,,,
4124,02/15/2025 06:56:10,15.18,,,
4125,02/15/2025 06:58:10,15.14,,,
4126,02/15/2025 07:00:10,15.23,,,
4127,02/15/2025 07:02:10,15.10,,,
4128,02/15/2025 07:04:10,15.18,,,
4129,02/15/2025 07:06:10,15.18,,,
4130,02/15/2025 07:08:10,15.10,,,
4131,02/15/2025 07:10:10,15.18,,,
4132,02/15/2025 07:12:10,15.18,,,
4133,02/15/2025 07:14:10,15.14,,,
4134,02/15/2025 07:16:10,15.14,,,
4135,02/15/2025 07:18:10,15.18,,,
4136,02/15/2025 07:20:10,15.06,,,
4137,02/15/2025 07:22:10,15.18,,,
4138,02/15/2025 07:24:10,15.14,,,
4139,02/15/2025 07:26:10,15.18,,,
4140,02/15/2025 07:28:10,15.14,,,
4141,02/15/2025 07:30:10,15.18,,,
4142,02/15/2025 07:32:10,15.18,,,
4143,02/15/2025 07:34:10,15.14,,,
4144,02/15/2025 07:36:10,15.18,,,
4145,02/15/2025 07:38:10,15.18,,,
4146,02/15/2025 07:40:10,15.14,,,
4147,02/15/2025 07:42:10,15.10,,,
4148,02/15/2025 07:44:10,15.18,,,
4149,02/15/2025 07:46:10,15.14,,,
4150,02/15/2025 07:48:10,15.14,,,
4151,02/15/2025 07:50:10,15.18,,,
4152,02/15/2025 07:52:10,15.18,,,
4153,02/15/2025 07:54:10,15.18,,,
4154,02/15/2025 07:56:10,15.10,,,
4155,02/15/2025 07:58:10,15.18,,,
4156,02/15/2025 08:00:10,15.14,,,
4157,02/15/2025 08:02:10,15.14,,,
4158,02/15/2025 08:04:10,15.18,,,
4159,02/15/2025 08:06:10,15.14,,,
4160,02/15/2025 08:08:10,15.18,,,
4161,02/15/2025 08:10:10,15.18,,,
4162,02/15/2025 08:12:10,15.18,,,
4163,02/15/2025 08:14:10,15.14,,,
4164,02/15/2025 08:16:10,15.14,,,
4165,02/15/2025 08:18:10,15.18,,,
4166,02/15/2025 08:20:10,15.18,,,
4167,02/15/2025 08:22:10,15.14,,,
4168,02/15/2025 08:24:10,15.18,,,
4169,02/15/2025 08:26:10,15.18,,,
4170,02/15/2025 08:28:10,15.18,,,
4171,02/15/2025 08:30:10,15.18,,,
4172,02/15/2025 08:32:10,15.18,,,
4173,02/15/2025 08:34:10,15.14,,,
4174,02/15/2025 08:36:10,15.14,,,
4175,02/15/2025 08:38:10,15.14,,,
4176,02/15/2025 08:40:10,15.14,,,
4177,02/15/2025 08:42:10,15.18,,,
4178,02/15/2025 08:44:10,15.18,,,
4179,02/15/2025 08:46:10,15.14,,,
4180,02/15/2025 08:48:10,15.18,,,
4181,02/15/2025 08:50:10,15.10,,,
4182,02/15/2025 08:52:10,15.14,,,
4183,02/15/2025 08:54:10,15.10,,,
4184,02/15/2025 08:56:10,15.14,,,
4185,02/15/2025 08:58:10,15.18,,,
4186,02/15/2025 09:00:10,15.14,,,
4187,02/15/2025 09:02:10,15.18,,,
4188,02/15/2025 09:04:10,15.18,,,
4189,02/15/2025 09:06:10,15.18,,,
4190,02/15/2025 09:08:10,15.18,,,
4191,02/15/2025 09:10:10,15.14,,,
4192,02/15/2025 09:12:10,15.18,,,
4193,02/15/2025 09:14:10,15.14,,,
4194,02/15/2025 09:16:10,15.18,,,
4195,02/15/2025 09:18:10,15.14,,,
4196,02/15/2025 09:20:10,15.14,,,
4197,02/15/2025 09:22:10,15.14,,,
4198,02/15/2025 09:24:10,15.18,,,
4199,02/15/2025 09:26:10,15.14,,,
4200,02/15/2025 09:28:10,15.18,,,
4201,02/15/2025 09:30:10,15.14,,,
4202,02/15/2025 09:32:10,15.18,,,
4203,02/15/2025 09:34:10,15.18,,,
4204,02/15/2025 09:36:10,15.23,,,
4205,02/15/2025 09:38:10,15.10,,,
4206,02/15/2025 09:40:10,15.18,,,
4207,02/15/2025 09:42:10,15.18,,,
4208,02/15/2025 09:44:10,15.18,,,
4209,02/15/2025 09:46:10,15.18,,,
4210,02/15/2025 09:48:10,15.14,,,
4211,02/15/2025 09:50:10,15.18,,,
4212,02/15/2025 09:52:10,15.14,,,
4213,02/15/2025 09:54:10,15.14,,,
4214,02/15/2025 09:56:10,15.18,,,
4215,02/15/2025 09:58:10,15.14,,,
4216,02/15/2025 10:00:10,15.18,,,
4217,02/15/2025 10:02:10,15.23,,,
4218,02/15/2025 10:04:10,15.23,,,
4219,02/15/2025 10:06:10,15.18,,,
4220,02/15/2025 10:08:10,15.18,,,
4221,02/15/2025 10:10:10,15.18,,,
4222,02/15/2025 10:12:10,15.23,,,
4223,02/15/2025 10:14:10,15.14,,,
4224,02/15/2025 10:16:10,15.18,,,
4225,02/15/2025 10:18:10,15.14,,,
4226,02/15/2025 10:20:10,15.18,,,
4227,02/15/2025 10:22:10,15.14,,,
4228,02/15/2025 10:24:10,15.10,,,
4229,02/15/2025 10:26:10,15.18,,,
4230,02/15/2025 10:28:10,15.10,,,
4231,02/15/2025 10:30:10,15.14,,,
4232,02/15/2025 10:32:10,15.14,,,
4233,02/15/2025 10:34:10,15.18,,,
4234,02/15/2025 10:36:10,15.14,,,
4235,02/15/2025 10:38:10,15.10,,,
4236,02/15/2025 10:40:10,15.10,,,
4237,02/15/2025 10:42:10,15.14,,,
4238,02/15/2025 10:44:10,15.18,,,
4239,02/15/2025 10:46:10,15.14,,,
4240,02/15/2025 10:48:10,15.14,,,
4241,02/15/2025 10:50:10,15.18,,,
4242,02/15/2025 10:52:10,15.14,,,
4243,02/15/2025 10:54:10,15.10,,,
4244,02/15/2025 10:56:10,15.14,,,
4245,02/15/2025 10:58:10,15.14,,,
4246,02/15/2025 11:00:10,15.18,,,
4247,02/15/2025 11:02:10,15.14,,,
4248,02/15/2025 11:04:10,15.14,,,
4249,02/15/2025 11:06:10,15.14,,,
4250,02/15/2025 11:08:10,15.18,,,
4251,02/15/2025 11:10:10,15.10,,,
4252,02/15/2025 11:12:10,15.14,,,
4253,02/15/2025 11:14:10,15.14,,,
4254,02/15/2025 11:16:10,15.14,,,
4255,02/15/2025 11:18:10,15.18,,,
4256,02/15/2025 11:20:10,15.18,,,
4257,02/15/2025 11:22:10,15.18,,,
4258,02/15/2025 11:24:10,15.18,,,
4259,02/15/2025 11:26:10,15.14,,,
4260,02/15/2025 11:28:10,15.14,,,
4261,02/15/2025 11:30:10,15.10,,,
4262,02/15/2025 11:32:10,15.14,,,
4263,02/15/2025 11:34:10,15.18,,,
4264,02/15/2025 11:36:10,15.18,,,
4265,02/15/2025 11:38:10,15.14,,,
4266,02/15/2025 11:40:10,15.18,,,
4267,02/15/2025 11:42:10,15.10,,,
4268,02/15/2025 11:44:10,15.18,,,
4269,02/15/2025 11:46:10,15.18,,,
4270,02/15/2025 11:48:10,15.18,,,
4271,02/15/2025 11:50:10,15.14,,,
4272,02/15/2025 11:52:10,15.18,,,
4273,02/15/2025 11:54:10,15.10,,,
4274,02/15/2025 11:56:10,15.14,,,
4275,02/15/2025 11:58:10,15.18,,,
4276,02/15/2025 12:00:10,15.14,,,
4277,02/15/2025 12:02:10,15.14,,,
4278,02/15/2025 12:04:10,15.10,,,
4279,02/15/2025 12:06:10,15.18,,,
4280,02/15/2025 12:08:10,15.18,,,
4281,02/15/2025 12:10:10,15.18,,,
4282,02/15/2025 12:12:10,15.18,,,
4283,02/15/2025 12:14:10,15.14,,,
4284,02/15/2025 12:16:10,15.18,,,
4285,02/15/2025 12:18:10,15.18,,,
4286,02/15/2025 12:20:10,15.18,,,
4287,02/15/2025 12:22:10,15.14,,,
4288,02/15/2025 12:24:10,15.23,,,
4289,02/15/2025 12:26:10,15.14,,,
4290,02/15/2025 12:28:10,15.14,,,
4291,02/15/2025 12:30:10,15.14,,,
4292,02/15/2025 12:32:10,15.14,,,
4293,02/15/2025 12:34:10,15.18,,,
4294,02/15/2025 12:36:10,15.10,,,
4295,02/15/2025 12:38:10,15.18,,,
4296,02/15/2025 12:40:10,15.18,,,
4297,02/15/2025 12:42:10,15.14,,,
4298,02/15/2025 12:44:10,15.18,,,
4299,02/15/2025 12:46:10,15.10,,,
4300,02/15/2025 12:48:10,15.18,,,
4301,02/15/2025 12:50:10,15.14,,,
4302,02/15/2025 12:52:10,15.14,,,
4303,02/15/2025 12:54:10,15.14,,,
4304,02/15/2025 12:56:10,15.18,,,
4305,02/15/2025 12:58:10,15.18,,,
4306,02/15/2025 13:00:10,15.18,,,
4307,02/15/2025 13:02:10,15.18,,,
4308,02/15/2025 13:04:10,15.18,,,
4309,02/15/2025 13:06:10,15.18,,,
4310,02/15/2025 13:08:10,15.10,,,
4311,02/15/2025 13:10:10,15.18,,,
4312,02/15/2025 13:12:10,15.14,,,
4313,02/15/2025 13:14:10,15.18,,,
4314,02/15/2025 13:16:10,15.18,,,
4315,02/15/2025 13:18:10,15.14,,,
4316,02/15/2025 13:20:10,15.14,,,
4317,02/15/2025 13:22:10,15.14,,,
4318,02/15/2025 13:24:10,15.18,,,
4319,02/15/2025 13:26:10,15.18,,,
